时间,中国确诊,中国疑似,中国治愈,中国死亡,中国死亡率,湖南省确诊,湖南省疑似,湖南省治愈,湖南省死亡,湖南省死亡率,武汉市确诊,武汉市疑似,武汉市治愈,武汉市死亡,武汉市死亡率,北京市确诊,北京市疑似,北京市治愈,北京市死亡,北京市死亡率,上海市确诊,上海市疑似,上海市治愈,上海市死亡,上海市死亡率,香港特别行政区确诊,香港特别行政区疑似,香港特别行政区治愈,香港特别行政区死亡,香港特别行政区死亡率,澳门特别行政区确诊,澳门特别行政区疑似,澳门特别行政区治愈,澳门特别行政区死亡,澳门特别行政区死亡率,郑州市确诊,郑州市疑似,郑州市治愈,郑州市死亡,郑州市死亡率,长春市确诊,长春市疑似,长春市治愈,长春市死亡,长春市死亡率,西安市确诊,西安市疑似,西安市治愈,西安市死亡,西安市死亡率,成都市确诊,成都市疑似,成都市治愈,成都市死亡,成都市死亡率,广州市确诊,广州市疑似,广州市治愈,广州市死亡,广州市死亡率,温州市确诊,温州市疑似,温州市治愈,温州市死亡,温州市死亡率,深圳市确诊,深圳市疑似,深圳市治愈,深圳市死亡,深圳市死亡率,珠海市确诊,珠海市疑似,珠海市治愈,珠海市死亡,珠海市死亡率,佛山市确诊,佛山市疑似,佛山市治愈,佛山市死亡,佛山市死亡率,惠州市确诊,惠州市疑似,惠州市治愈,惠州市死亡,惠州市死亡率,东莞市确诊,东莞市疑似,东莞市治愈,东莞市死亡,东莞市死亡率,中山市确诊,中山市疑似,中山市治愈,中山市死亡,中山市死亡率,江门市确诊,江门市疑似,江门市治愈,江门市死亡,江门市死亡率,肇庆市确诊,肇庆市疑似,肇庆市治愈,肇庆市死亡,肇庆市死亡率,南京市确诊,南京市疑似,南京市治愈,南京市死亡,南京市死亡率,无锡市确诊,无锡市疑似,无锡市治愈,无锡市死亡,无锡市死亡率,常州市确诊,常州市疑似,常州市治愈,常州市死亡,常州市死亡率,苏州市确诊,苏州市疑似,苏州市治愈,苏州市死亡,苏州市死亡率,南通市确诊,南通市疑似,南通市治愈,南通市死亡,南通市死亡率,扬州市确诊,扬州市疑似,扬州市治愈,扬州市死亡,扬州市死亡率,镇江市确诊,镇江市疑似,镇江市治愈,镇江市死亡,镇江市死亡率,盐城市确诊,盐城市疑似,盐城市治愈,盐城市死亡,盐城市死亡率,泰州市确诊,泰州市疑似,泰州市治愈,泰州市死亡,泰州市死亡率,杭州市确诊,杭州市疑似,杭州市治愈,杭州市死亡,杭州市死亡率,宁波市确诊,宁波市疑似,宁波市治愈,宁波市死亡,宁波市死亡率,湖州市确诊,湖州市疑似,湖州市治愈,湖州市死亡,湖州市死亡率,嘉兴市确诊,嘉兴市疑似,嘉兴市治愈,嘉兴市死亡,嘉兴市死亡率,绍兴市确诊,绍兴市疑似,绍兴市治愈,绍兴市死亡,绍兴市死亡率,金华市确诊,金华市疑似,金华市治愈,金华市死亡,金华市死亡率,舟山市确诊,舟山市疑似,舟山市治愈,舟山市死亡,舟山市死亡率,台州市确诊,台州市疑似,台州市治愈,台州市死亡,台州市死亡率,合肥市确诊,合肥市疑似,合肥市治愈,合肥市死亡,合肥市死亡率,芜湖县确诊,芜湖县疑似,芜湖县治愈,芜湖县死亡,芜湖县死亡率,马鞍山市确诊,马鞍山市疑似,马鞍山市治愈,马鞍山市死亡,马鞍山市死亡率,铜陵市确诊,铜陵市疑似,铜陵市治愈,铜陵市死亡,铜陵市死亡率,安庆市确诊,安庆市疑似,安庆市治愈,安庆市死亡,安庆市死亡率,滁州市确诊,滁州市疑似,滁州市治愈,滁州市死亡,滁州市死亡率,池州市确诊,池州市疑似,池州市治愈,池州市死亡,池州市死亡率,宣城市确诊,宣城市疑似,宣城市治愈,宣城市死亡,宣城市死亡率
2020-01-16,45,0,8,2,0.044,-,-,-,-,-,45,0,15,2,0.044,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-17,62,0,12,2,0.032,-,-,-,-,-,62,0,19,2,0.032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-18,198,0,17,3,0.015,-,-,-,-,-,121,0,24,3,0.024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-19,275,0,18,4,0.014,-,-,-,-,-,198,0,25,3,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-20,291,54,25,6,0.020,-,-,-,-,-,-,-,-,-,-,5,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-21,440,37,25,9,0.020,1,0,0,0,0,-,-,-,-,-,10,0,0,0,0,6,3,0,0,0,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,1,3,0,0,0,2,0,0,0,0,2,0,0,0,0,14,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,1,0,0,0,0,0,1,0,0,NaN,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-22,571,393,25,17,0.029,4,0,0,0,0,-,-,-,-,-,14,0,0,0,0,16,22,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-,-,-,-,-,2,2,0,0,0,5,0,0,0,0,4,0,0,0,0,15,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-01-23,830,1072,34,25,0.030,24,0,0,0,0,495,0,0,0,0,22,0,0,0,0,20,34,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,0,7,0,0,0,0,1,0,1,0,0,15,0,2,0,0,8,0,0,0,0,6,0,0,0,0,5,0,0,0,0,-,-,-,-,-,2,0,0,0,0,-,-,-,-,-,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,-,-,-,-,-,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,0,5,0,0,0,0,-,-,-,-,-,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-
2020-01-24,1287,1965,38,41,0.031,43,0,0,0,0,572,0,0,38,0.066,36,0,0,0,0,33,72,1,0,0,5,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,16,0,0,0,0,14,0,0,0,0,10,0,1,0,0,20,0,2,0,0,10,0,0,0,0,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,-,-,-,-,-,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,1,0,0,0,0,-,-,-,-,-,12,0,0,0,0,6,0,0,0,0,-,-,-,-,-,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,20,0,0,0,0,10,0,0,0,0,-,-,-,-,-,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-,-,-,-,-
2020-01-25,1975,2684,49,56,0.028,69,0,0,0,0,618,0,40,45,0.072,41,0,0,0,0,40,95,1,1,0.025,5,0,0,0,0,2,0,0,0,0,20,0,0,0,0,1,0,0,0,0,-,-,-,-,-,22,0,0,0,0,14,0,0,0,0,18,0,1,0,0,27,0,2,0,0,10,0,0,0,0,10,0,0,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,-,-,-,-,-,4,0,0,0,0,7,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7,0,1,0,0,2,0,0,0,0,1,0,0,0,0,-,-,-,-,-,1,0,0,0,0,1,0,0,0,0,27,0,0,0,0,13,0,0,0,0,1,0,0,0,0,8,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,21,0,0,0,0,13,0,0,0,0,-,-,-,-,-,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-01-26,2744,5794,51,80,0.029,100,0,0,0,0,698,0,42,63,0.090,68,0,0,0,0,53,90,1,1,0.018,8,0,0,0,0,5,0,0,0,0,29,0,0,0,0,1,0,0,0,0,-,-,-,-,-,33,0,0,0,0,39,0,0,0,0,32,0,1,0,0,36,0,2,0,0,12,0,0,0,0,14,0,0,0,0,8,0,0,0,0,2,0,0,0,0,4,0,0,0,0,-,-,-,-,-,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,0,0,8,0,1,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,27,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,22,0,0,0,0,13,0,0,0,0,-,-,-,-,-,7,0,0,0,0,3,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-01-27,4515,6973,60,106,0.023,143,0,0,0,0,1590,0,0,85,0.053,80,0,2,1,0.012,66,129,3,1,0.015,8,0,0,0,0,7,0,0,0,0,37,0,0,0,0,1,0,0,0,0,12,0,0,0,0,37,0,0,0,0,51,0,0,0,0,60,0,1,0,0,49,0,2,0,0,12,0,0,0,0,18,0,0,0,0,11,0,0,0,0,2,0,0,0,0,6,0,0,0,0,-,-,-,-,-,4,0,0,0,0,10,0,0,0,0,6,0,0,0,0,8,0,0,0,0,12,0,1,0,0,6,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,32,0,0,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,22,0,0,0,0,16,11,0,0,0,-,-,-,-,-,10,1,0,0,0,9,0,0,0,0,8,5,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0
2020-01-28,5974,9239,103,132,0.022,221,0,0,0,0,1905,0,0,104,0.054,91,0,4,1,0.010,80,167,4,1,0.012,8,0,0,0,0,7,0,0,0,0,40,0,0,0,0,1,0,0,0,0,15,0,0,0,0,46,0,0,0,0,63,0,0,0,0,114,0,3,0,0,63,0,2,0,0,14,0,0,0,0,18,0,0,0,0,12,0,0,0,0,7,0,0,0,0,12,0,0,0,0,-,-,-,-,-,5,0,0,0,0,14,0,0,0,0,9,0,0,0,0,8,0,0,0,0,20,0,1,0,0,6,0,0,0,0,8,0,0,0,0,2,0,0,0,0,6,0,0,0,0,8,0,0,0,0,51,0,0,0,0,20,0,0,0,0,5,0,0,0,0,14,0,0,0,0,19,0,0,0,0,13,0,0,0,0,6,0,0,0,0,40,0,0,0,0,29,4,0,0,0,-,-,-,-,-,11,4,0,0,0,9,1,0,0,0,14,0,0,0,0,4,0,0,0,0,1,1,0,0,0,2,1,0,0,0
2020-01-29,7711,12167,124,170,0.022,277,0,0,0,0,2261,0,0,129,0.057,114,0,4,1,0.008,101,180,5,1,0.009,10,0,0,0,0,7,0,0,0,0,46,0,0,0,0,4,0,0,0,0,18,0,0,0,0,59,0,0,0,0,79,0,0,0,0,172,0,3,0,0,86,0,2,0,0,18,0,0,0,0,25,0,0,0,0,17,0,0,0,0,7,0,0,0,0,16,0,0,0,0,1,0,0,0,0,5,0,0,0,0,19,0,0,0,0,10,0,0,0,0,10,0,0,0,0,24,0,1,0,0,9,0,0,0,0,8,0,0,0,0,2,0,0,0,0,6,0,0,0,0,9,0,0,0,0,69,0,0,0,0,41,0,0,0,0,5,0,0,0,0,16,0,0,0,0,19,0,0,0,0,20,0,0,0,0,6,0,0,0,0,64,0,0,0,0,39,12,1,0,0,-,-,-,-,-,14,3,0,0,0,10,4,0,0,0,18,7,0,0,0,4,0,0,0,0,2,1,0,0,0,4,0,0,0,0
2020-01-30,9692,15238,171,213,0.021,332,0,0,0,0,2639,0,0,159,0.060,132,0,5,1,0.007,128,164,5,1,0.007,12,0,0,0,0,7,0,0,0,0,50,0,0,0,0,4,0,1,0,0,22,0,0,0,0,69,0,0,0,0,106,0,0,0,0,227,0,7,0,0,110,0,2,0,0,26,0,0,0,0,32,0,0,0,0,17,0,0,0,0,16,0,0,0,0,18,0,0,0,0,1,0,0,0,0,6,0,0,0,0,25,0,0,0,0,12,0,0,0,0,13,0,0,0,0,32,0,2,0,0,10,0,0,0,0,8,0,0,0,0,2,0,0,0,0,8,0,0,0,0,12,0,0,0,0,85,0,0,0,0,46,0,0,0,0,6,0,0,0,0,16,0,0,0,0,23,0,0,0,0,27,0,0,0,0,7,0,1,0,0,81,0,0,0,0,50,4,1,0,0,-,-,-,-,-,14,5,0,0,0,14,2,0,0,0,18,26,0,0,0,4,4,0,0,0,4,0,0,0,0,4,0,0,0,0
2020-01-31,11791,17988,243,259,0.021,332,0,2,0,0,2639,0,95,159,0.060,139,0,5,1,0.007,135,0,9,1,0.007,13,0,0,0,0,2,0,0,0,0,50,0,1,0,0,4,0,1,0,0,32,0,0,0,0,69,0,1,1,0.014,112,0,1,0,0,227,0,7,0,0,134,0,4,0,0,34,0,1,0,0,33,0,1,0,0,20,0,1,0,0,16,0,0,0,0,18,0,0,0,0,2,0,0,0,0,6,0,0,0,0,25,0,2,0,0,12,0,0,0,0,13,0,0,0,0,32,0,2,0,0,10,0,0,0,0,8,0,0,0,0,2,0,0,0,0,8,0,0,0,0,12,0,0,0,0,85,0,0,0,0,46,0,1,0,0,6,0,0,0,0,16,0,0,0,0,23,0,0,0,0,27,0,0,0,0,7,0,1,0,0,81,0,1,0,0,50,0,1,0,0,14,0,0,0,0,14,0,0,0,0,14,0,0,0,0,18,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0
2020-02-01,14380,19544,328,304,0.021,389,0,8,0,0,3215,0,106,192,0.059,168,0,9,1,0.005,169,0,10,1,0.005,14,0,0,0,0,2,0,0,0,0,56,0,1,0,0,7,0,1,0,0,39,0,0,0,0,72,0,3,1,0.013,150,0,3,0,0,241,0,8,0,0,170,0,5,0,0,38,0,1,0,0,39,0,1,0,0,20,0,1,0,0,21,0,0,0,0,18,0,0,0,0,3,0,0,0,0,6,0,1,0,0,28,0,2,0,0,13,0,0,0,0,14,0,0,0,0,34,0,2,0,0,12,0,0,0,0,13,0,0,0,0,2,0,0,0,0,13,0,0,0,0,17,0,0,0,0,98,0,3,0,0,55,0,1,0,0,6,0,0,0,0,18,0,0,0,0,24,0,0,0,0,34,0,3,0,0,7,0,1,0,0,95,0,4,0,0,59,0,2,0,0,15,0,0,0,0,22,0,0,0,0,16,0,0,0,0,31,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0
2020-02-02,17205,21558,475,361,0.020,463,0,16,0,0,4109,0,175,224,0.054,191,0,9,1,0.005,182,0,10,1,0.005,15,0,0,0,0,2,0,0,0,0,65,0,2,0,0,13,0,1,0,0,47,0,0,0,0,73,0,9,1,0.013,179,0,3,0,0,265,0,15,0,0,207,0,5,0,0,47,0,1,0,0,43,0,1,0,0,23,0,1,0,0,27,0,0,0,0,21,0,0,0,0,3,0,0,0,0,7,0,1,0,0,35,0,2,0,0,19,0,0,0,0,15,0,0,0,0,38,0,3,0,0,17,0,0,0,0,13,0,0,0,0,3,0,0,0,0,15,0,0,0,0,17,0,0,0,0,110,0,2,0,0,66,0,1,0,0,6,0,0,0,0,19,0,0,0,0,27,0,1,0,0,34,0,4,0,0,7,0,1,0,0,100,0,7,0,0,59,0,2,0,0,16,0,1,0,0,27,0,0,0,0,16,0,0,0,0,43,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,1,0,0
2020-02-03,20438,23214,632,425,0.020,521,0,22,0,0,5142,0,228,265,0.051,212,0,12,1,0.004,203,0,10,1,0.004,15,0,0,0,0,2,0,0,0,0,72,0,6,0,0,17,0,1,0,0,55,0,0,0,0,77,0,10,1,0.012,200,0,3,0,0,291,0,17,0,0,245,0,10,0,0,55,0,1,0,0,45,0,1,0,0,28,0,1,0,0,31,0,0,0,0,25,0,0,0,0,4,0,0,0,0,10,0,1,0,0,40,0,2,0,0,23,0,1,0,0,15,0,0,0,0,44,0,3,0,0,19,0,0,0,0,14,0,0,0,0,3,0,0,0,0,15,0,0,0,0,21,0,0,0,0,118,0,2,0,0,75,0,1,0,0,9,0,1,0,0,19,0,0,0,0,30,0,2,0,0,36,0,6,0,0,7,0,2,0,0,109,0,11,0,0,75,0,5,0,0,16,0,1,0,0,28,0,1,0,0,18,0,1,0,0,47,0,0,0,0,8,0,1,0,0,6,0,1,0,0,4,0,1,0,0
2020-02-04,20537,23214,728,426,0.020,593,0,32,,0,6384,0,305,313,0.049,228,0,23,1,0.004,219,0,12,1,0.004,17,0,,1,0.058,10,0,,,0,85,0,10,0,0,17,0,1,0,0,60,0,1,0,0,87,0,9,1,0.011,224,0,3,0,0,340,0,28,0,0,271,0,13,0,0,64,0,1,0,0,49,0,1,0,0,29,0,1,0,0,37,0,0,0,0,31,0,3,0,0,6,0,0,0,0,10,0,1,0,0,44,0,4,0,0,25,0,1,0,0,19,0,2,0,0,52,0,3,0,0,22,0,0,0,0,15,0,0,0,0,5,0,0,0,0,15,0,0,0,0,23,0,0,0,0,132,0,7,0,0,102,0,2,0,0,9,0,1,0,0,23,0,0,0,0,30,0,2,0,0,40,0,6,0,0,7,0,2,0,0,115,0,11,0,0,81,0,5,0,0,21,0,1,0,0,28,0,0,0,0,19,0,1,0,0,55,0,3,0,0,11,0,2,0,0,10,0,1,0,0,4,0,1,0,0
2020-02-05,24441,23260,1001,493,0.020,661,0,48,,0,8351,0,373,362,0.043,253,0,24,1,0.003,243,0,15,1,0.004,21,0,,1,0.047,10,0,,,0,92,0,19,0,0,27,0,1,0,0,70,0,5,0,0,92,0,16,1,0.010,249,0,7,0,0,364,0,28,0,0,291,0,16,0,0,72,0,4,0,0,50,0,1,0,0,34,0,1,0,0,44,0,1,0,0,36,0,3,0,0,7,0,0,0,0,13,0,1,0,0,47,0,10,0,0,26,0,1,0,0,24,0,2,0,0,55,0,4,0,0,25,0,0,0,0,15,0,0,0,0,6,0,0,0,0,15,0,2,0,0,26,0,1,0,0,141,0,14,0,0,120,0,6,0,0,9,0,1,0,0,27,0,0,0,0,30,0,3,0,0,44,0,6,0,0,7,0,2,0,0,122,0,14,0,0,93,0,5,0,0,23,0,2,0,0,30,0,0,0,0,19,0,1,0,0,56,0,3,0,0,11,0,2,0,0,11,0,1,0,0,4,0,1,0,0
